5810,Your taxi is booked. Be expecting a black Ford. Please call 07078757899 should you need to reach them.
5811,You're welcome! goodbye.
5812,There are 70 trains doing that trip, do you have a date and time you would like to go?
5813,The earliest departure after 16:30 on Monday is TR8925, which will be departing bishops stortford going to cambridge at 17:29. Would you like to book a ticket?
5814,Booking was successful, the total fee is 60.59 GBP payable at the station. Your reference number is PO9S5J0V. Can I help you with anything else?
5815,Saint john's college is in the centre of town, their address is saint john's street, do you need any other info on them?
5816,You're welcome. Enjoy your trip.
5817,Of course. What type of place?
5818,I hear the funky fun house is awesome.
5819,It's a really fun house with lots of interesting things to do in it.
5820,Actually, for reasons that aren't clear to me, there are no entertainment attractions in the centre of Cambridge in our listings.
5821,I recommend the regency gallery, they have nice things.   Would you like more information?
5822,It is free admission for the Regency Gallery. Anything else for you today?
5823,Okay! From where to where?
5824,There are 133 trains departing from cambridge to birmingham new street. To help narrow it down what day are you travelling and what time do you want to depart?
5825,I have train TR9195 leaving at 5:01 and arriving 7:44.
5826,OKay I will work on booking this for you and be back with you shortly.
5827,Booking was successful, the total fee is 225.3 GBP payable at the station.  Reference number is : SUL26CG0.  Can I assist you further today?
5828,Thank you for calling. I hope you have a fantastic day. Goodbye.
5829,Yes, la raza is a restaurant serving spanish food in the cheap price range. It is located at 4 - 6 Rose Crescent. Would you like a reservation?
5830,la raza is a cheap restaurant serving spanish food in the centre part of town. It's address is 4 - 6 Rose Crescent and it's post code is cb2311.
5831,All right, I've made a reservation. Your reference number is OOG9KQ5V. What else can I do for you?
5832,There a lot of restaurants in the city, what kind are you looking for?
5833,It was a pleasure to serve you. Please feel free to use our service again anytime. Have a good day.
5834,It is located in the centre. The address is market square. Postcode is cb23pq. The entrance fee is 2 pounds.
5835,Is there anything else I can help you with.
5836,Yes of course. Their telephone number is 01223350914.
5837,For how many people?
5838,Train ID TR3130 sounds like your best bet.  It leaves at 17:40 and arrives in Cambridge at 20:23.  Travel time is 163 minutes.
5839,No problem at all! Is there anything more I can help you with today?
5840,You are very welcome! I hope you have a wonderful day!
5841,Okay! What kind of cuisine would you like to eat?
5842,How about curry prince that serves indian food that is in the moderate price range?
5843,Yes! Would you like to try Pipasha Restaurant, or Sitar Tandoori?
5844,Yes! I've got your table booked, they'll hold it for 15 minutes. Your reference number is 5357S0AC. Can I help you with anything else?
5845,It is a theatre located in the south. Would you like information for it?
5846,Okay. Your booking was completed. The car type is grey Ford. The contact number is 07384640819.
5847,You're welcome. Have a great day!
5848,All saints church is in the centre area on jesus lane. It is free to visit. Would you like more information?
5849,The church is at jesus lane postal code cb58bs and the admission is free. Is there anything else I can help you with?
5850,Do you want to make a reservation there?
5851,Warkworth house has a 4 star rating. Their post code is cb11ee
5852,Okay, I got a white lexus with a contact number of 07515585036, that'll take you to the church.
5853,You're welcome. Have a great trip!
5854,Yes, there are 5 such hotels. Do you have a location preference?
5855,I have the gonville hotel located in teh centre of town. It has a 3 star rating. Would you like reservations?
5856,I have 2 hotels. The Huntingdon Marriott and University Arms. Both are 4 star rated. Huntingdon is in the west, and University Arms is in the centre.
5857,Sure thing, what nights will you be staying?
5858,I can help with that. How many people will be staying?
5859,Booking was successful. Reference number is : 5INDNYF8. Is there anything else I can help you with today?
5860,We have a bunch of stuff out that way.  What type are you looking for?
5861,How about Whale of a Time? It's an entertainment attraction in the west. The address is unit 8, viking way, bar hill.
5862,I have your taxi reserved, look for a white audi, the contact number is 07504427324, any further questions today?
5863,It was nice talking to you!  Thank you for calling!  Good Bye!
5864,Is your destination Cambridge?
5865,Is there a certain time you need to arrive by?
5866,The trip takes about 163 minutes. We have a few trains going to birmingham new street on friday, would you like to book a seat?
5867,What area of town are you interested in dining at?
5868,The Nirala in Chesterton is a moderately priced restaurant. Would you like a reservation?
5869,Booking was successful. The table will be reserved for 15 minutes.Reference number is : PUXFOUYW.
5870,You're welcome. Have a good day!
5871,I'm sorry, there are no restaurants like that in Cambridge unfortunately.
5872,I have 14 matches, do you have a location preference?
5873,I would recommend pipasha restaurant on the east side of town. How many people are in your group and when do you need the reservation for?
5874,Booking was successful. The table will be reserved for 15 minutes.Reference number is : HTGDBAYE. anything else?
5875,I will need you departure and arrival city and time.
5876,There are 5 trains that fit your request. They leave every 2 hours starting at 05:29. Do you have a preference for one of these trains?
5877,The cost of that train is 10.10 pounds. Would you like me to book it for you?
5878,The travel time for train TR4283 is 38 minutes.
5879,Is there anything else I can help you with today?
5880,It is my pleasure working for you.
5881,How about the Jinling Noodle Bar. I can reserve a table for you.
5882,It is not, but the Ugly Duckling is. Would you like more information on that restaurant?
5883,I'd be happy to! What day and time would you like for your reservation?
5884,Great it's all set RAQ4F5LX is the reference number
5885,Where are you departing from?
5886,There's a train that leaves at 16:11 and arrives at 16:58. The price is 9.80 pounds. Would you like to book it?
5887,Your train tickets have been booked on train TR1911. Your reference number is 4BLMS5KM. Is there anything else I can assist you with?
5888,Pleasure serving you!
5889,There is a great cinema on the south side called Cineworld Cinema. The are located at cambridge leisure park, clifton way. Their phone number is 00872208000. Is there anything else?
5890,The postcode is cb17dy, and it looks like there isn't an admission fee. Is there anything else you'd like to know?
5891,I also need your departure and arrival cities please.
5892,I'm sorry, there are no train departures from Duxford that match your criteria.  Can you leave at another day or time?
5893,Train TR1975 meets your criteria, can I book something for you?
5894,1 ticket, reference # is 4AHIOULB.  Anything else?
5895,Well I am glad to help enjoy your stay
5896,You're very welcome. Good bye.
5897,Yes, they are a 4 star rated hotel in the east aide, pricing is moderate.
5898,no parking but you can park your vehicle nearby
5899,Would you like the restaurant in the East as well? Were you looking for any price range of style of cuisine?
5900,We don't have a match for you. In general, you'll be hard pressed to find a cheap steakhouse anywhere.
5901,La raza is a cheap Spanish restaurant in the center of town. Do you want me to book it for you?
5902,Great! Your reference number is 95RPVN70. Anything else I can do for you?
5903,It was a pleasure to help. Have a good day.
5904,Of course, the address is 108 Regent Street City Centre, postcode cb21dp. Did you want the phone number as well?
5905,Certainly, it is in the centre area and is in the expensive price range. Is there anything else I can help you with?
5906,We actually have 13 colleges in the center of town! Downing College on Regent Street is free to get in and a great place to visit.
5907,No problem. They can be reached at 01223334860. Is there anything else I can help with?
5908,Yes. They serve korean food and are in the centre. Would you like to book a reservation?
5909,I do not have an entrance fee but if you are wanting to know the price range, Little Seoul is a more expensive restaurant. Their phone number is 01223308681.
5910,It is free to enter.
5911,You're welcome. Goodbye!
5912,There is one in the west and one in the centre of town. Do you have a preference in area?
5913,I booked you a table at the sala thong in the west area for 12:30 Saturday.
5914,The reference number is XLRSFB9Q. Is there anything else that I can do for you?
5915,In order to book the taxi, I will need the location of your hotel.
5916,The Sala Thong restaurant is in the west part of town.
5917,There is only one hotel that fits that, the Express by Holiday Inn Cambridge, would you like to stay there?
5918,Sure, booking was successful. Your confirmation number is 7MG032V9.
5919,The booking was completed, you are set for departure at 11:30 at the Express by holiday inn and their contact number is 07518044119. Is there anything else?
5920,The car is a black tesla.
5921,Enjoy your trip!
5922,I have 5 venues that meet what you asked. Did you have a certain area you wanted?
5923,The Funky Fun House it is. They're located at 8 mercers row, mercers row industrial estate.
5924,I've got eight European restaurants in that area, is there a price range you want to narrow it down to?
5925,Galleria is a very popular restaurant in the moderate range. Would you like me to book a reservation for you?
5926,You are all set!  Reference number T1XD3AL9.  Anything else I can help you with?
5927,What time would you like to arrive and leave?
5928,Your booking is set, look for a white tesla, the driver can be reached at 07195481279, anything else that I can assist with?
5929,Thank you for using our service. Have a great evening. Goodbye.
5930,Sure.  When do you want to leave?
5931,You got it. Can you tell me your destination please?
5932,You're all set with a red BMW. The driver's number is 07207233794. Can I help you with something else?
5933,Great. If you ever do need anything else don't hesitate to ask.
5934,Where are you going and coming from?
5935,May I suggest TR7759 leaving Cambridge at 15:29 and arriving at Bishops Stortford at 16:07 on Thursday.
5936,Alright, the booking was successful, the total fee is 10.1 GBP payable at the station. Your reference number is: PR07IP3C. Anything else I can get you?
5937,Yes they are a moderately priced italian place in the centre of town, would you care for more information or a booking?
5938,The address is Jesus Lane Fen Ditton.   Postal code cb58ba.  And it is located in the centre of town.
5939,I can. Can you tell me the day, time, and number of people?
5940,Thank you! Please contact if anymore assistance is required.
5941,Sorry, I don't have any restaurants with sri lankan food in the centre. Would you like to try another type of food?
5942,Sorry, there was nothing found. Do you want to try a different kind of food?
5943,There are two options for modern european food in centre in the moderate price range.  May I suggest Riverside Brasserie?
5944,Sure, they're located at the Doubletree by Hilton Cambridge Granta Place Mill Lane in postcode cb21rt. Their phone number is 01223259988. Can I help with anything else today?
5945,Not a problem. Do you have a preference on area?
5946,Unfortunately, there is no hotel in the moderately priced area
5947,Sorry, there are no guesthouse in centre within the moderate price range. Can I help you with anything else?
5948,I was able to find cityroomz, it's a hotel in the centre that is moderately priced.  Can I make a booking for you?
5949,The address is sleeperz hotel, station road, postcode cb12tz and phone 01223304050.  Is there anything else I can do for you?
5950,What time will you be wanting to be picked up?
5951,Great! It will be a blue ford. Should you need to contact them their number is 07656227446. Can I help you with anything else?
5952,Good bye! Have a great day!
5953,Would you like me to find a hotel first or the attraction?
5954,TR4809 departs at 20:11, would that work for you?
5955,You are all set.  The total fee is 39.2 GBP payable at the station the Reference number is  1I1USKBS
5956,There are many different attractions in centre. Is there a certain type that you'd like?
5957,Sorry, I got no results for entertainment in Centre, is there something else I can look for?
5958,There are 4 theaters in the area, the ADC Theatre, Cambridge Arts Theatre, Mumford Theatre and the Cambridge Corn Exchange.  Let me know if any of those appeal to you.
5959,The phone number is 01223300085.
5960,Their postcode is cb58as and their address is park street.
5961,You welcome, have a great day.
5962,i got it. may i get the day youd like to move in so i can book
5963,How many days will you be staying?
5964,For how many guests please, sir?
5965,Booking was successful.Reference number is : TUCGJ6DX.
5966,Thanks for contacting us, please let us know if you need any further assistance.
5967,Unfortunately there is not a corsica restaurant in the east of cambridge, is there another type of food you would like to look for?
5968,How about curry prince? It is a moderately priced indian restaurant in the east.
5969,Would you like me to make you a reservation?
5970,Booking was successful. The table will be reserved for 15 minutes. Reference number is : BRNGPGM6. Is there anything more I can assist you with?
5971,there are no colleges in that part of town
5972,Camboats is in the east, the address is the plough, green end, fen ditton, and they can be reached at 01223902112
5973,Camboats postcode is cb58sx, I am not sure about the entrance fee.
5974,Certainly.  Would time would you like to leave and arrive at your destination?
5975,Okay, your booking is complete. You will have a white number and the contact number is 07676825406
5976,The car will be a white tesla. Anything else you need?
5977,It was a pleasure to help you. Goodbye!
5978,Absolutely, there are four listed in the centre and one in the south.Will one of these work for you?
5979,You choice s between  riverside brasserie and de luca cucina and bar. Which one do you like
5980,You're all booked. Your reference number is 3MIPU28B. Can I assist you further?
5981,The post code is cb21rt. Will that be all today?
5982,Fortunately, there are four churches plus an old schools which are well-known for architecture. Would you like more information?
5983,The postcode is cb21tt
5984,Old schools is both the name and description of the attraction. It's very popular. May I help with something else?
5985,Booked car type	:	yellow fordContact number	:	07750272488They will pick you up at old school and get you to the restaurant. Is there anything else I can help with?
5986,You're welcome and enjoy your stay.
5987,Yes, it's on Regent Street in the centre of town. Would you like the phone number?
5988,You're welcome. Goodbye.
5989,Sure!  When are you wanting to travel, where are you leaving from, where would you like to go and what time?
5990,Is there a time you would like to leave after?
5991,TR9407 departs peterborough at 13:48, arrives in cambridge at 14:38, costs 13.20 pounds, and is a 50 minute trip.  I can book that for you if you'd like.
5992,Is there anything else I can assist you with today?
5993,Your very welcome and have a nice day.
5994,There are four different locations related to boating, is there any specific area you're looking to go to?
5995,The Cambridge Punter, the address is 251a Chesterton Road, post code cb41as. Would you like to know any more info on boats in Cambridge?
5996,There are not any expensive guesthouses in Cambridge. Would a moderately priced guesthouse suffice?
5997,Unfortunately there are no guesthouses that match your request.  If you are willing to stay at a hotel, I have 2 expensive 4 star options.
5998,We have 5 guesthouses that is all in the cheap price range. All have free internet and parking. 3 in the eastside, 1 west, and 1 centre.
5999,Unfortunately the Alexander bed and breakfast guesthouse is unavailable for that date range.   Would you like to see if another day is available or book for a shorter stay?
6000,Booking was successful.  Your reference number is 5HDLTHO7.
6001,What time do you need the taxi?
6002,I have confirmed booking your taxi, a grey toyota will be picking you up.
6003,Their number is 07069671908.
6004,No problem.  Glad to help.
6005,I have 17 chinese restaurants available.  Is there a particular area of town or a certain price range you are looking for?
6006,There are two expensive restaurants and one cheap one in the south. Would you like me to book one of those for you?
6007,Ok. I have your table reserved at Peking Restaurant, postal code cb28nx. Your reference number is XK8RI3TC
6008,There are 10 trains available. What time would you like to leave by?
6009,How about TR7786, it departs at 17:00? Or would you like something a little later?
6010,I was able to book you for 6 at the restaurant.  The total fee is 141.6 GBP and the reference number is 3BNLQ5GL.
6011,Great, have a wonderful day. Thank you for choosing us for your travel needs!
6012,There are many trains that leave Cambridge and arrive in Bishops Stortford, what day and time would you like to leave?
6013,I have found six trains leaving on Thursday with the latest leaving at 15:29 and arriving by 16:07. Would you like to book this?
6014,Train TR7759 is leaving on Thursday at 15:29 to arrive by 16:07.
6015,You got it, your reference number is 2XQU7JJS. Thanks.
6016,Certainly, wagamama is in centre and expensive. How many people will be dining?
6017,What day will you be dining?
6018,I would be happy to make that reservation for you, what time would you like that for?
6019,Their phone number is 01223462354 and their postcode is cb23ar.
6020,Thank you for using our system!
6021,I was not able to find a hotel type with no internet, but there are hotels with internet.
6022,Okay, do you have any preference on price range?
6023,There are 8 different hotels around the city with free parking. Do you have a preference for city area or star rating?
6024,It's hard to say. How about the ashley hotel in the norht part of town?
6025,Unfortunately I cannot book that day and time. Would you like to change the day or try a different hotel?
6026,How about the Express by Holiday Inn and Cambridge, a 2 star, or Huntingdon Marriott Hotel, a 4 star?
6027,Yes, they both have free parking, and internet as well. The Marriott is in the west, and Holiday Inn in the east. Does area of the city matter to you?
6028,I was not able to book at either location, can I try something else?
6029,ashley hotel	is available, can i provide you more information on it?
6030,The only hotel available is university arms hotel. You are booked and the reference number is YJJTTQ9X. It comes with parking and internet and is in the centre.
6031,Sure. Where are you headed to and what time would you like to leave Cambridge?
6032,Okay!  Where are you going?
6033,TR2636 arrives at 11:44. Would you like to reserve seats?
6034,Sure.  The price is 75.10 pounds per ticket.
6035,Thank you for contacting Cambridge TownInfo centre. Goodbye!
6036,express by holiday inn cambridge is on the east side and expensive.
6037,Yes it does would you like me to book that for you?
6038,Okay, you're all set! Your reference number is 7A2J5S4U.
6039,Thank you for contacting us. Have a wonderful visit.
6040,I can help you with that what day are you wanting to leave?
6041,Where will you be travelling to?
6042,What time do you need to depart?
6043,TR7850 leaves Tuesday at 11:17 and arrives at 12:08. Will this one work for you?
6044,The tickets are 23.60 GBP each.
6045,What type of place would you like to visit?
6046,Unfortunately, I don't have any colleges located in that area. Can I try a different area or attraction type?
6047,I have the junction theatre in the south located on clifton way.
6048,Yes the Junction Theater's address is Clifton Way and their telephone number is 01223511511.
6049,Okay. Glad I could be of help.
6050,We have two. Scudamores Punting Co and the Cambridge Punter.
6051,The cambridge punter is located at 251a chesterton road
6052,One second and I'll look that up for you.
6053,Unfortunately there aren't any Swedish restaurants in the area, but there are 9 Indian restaurants.  Can I narrow it down by price range?
6054,How about Curry Garden?  I've heard it's great.
6055,That is an expensive restaurant.
6056,Mill Road City Centre. Would you like to know any more info about it?
6057,You can reach them at 01223302330, may I help with anything else?
6058,Glad to be of help. Have a great day. Goodbye.
6059,That's great! There are several Indian restaurants near the city centre. Are you looking for a budget conscious option or are you comfortable with a more expensive place?
6060,We have mahal of cambridge, the ghandi and kohinoor, do you want me to book you for one of those?
6061,You are all set.  They will hold the table for 15 minutes and your reference number is QLT7JB37
6062,No problem. Is there anything else I can help you with?
6063,We have lots of great hotels.  Would you like to stay with the centre part of town or some other area?
6064,The gonville hotel matches your criteria. Would you like me to book it for you?
6065,For how many people and how many days?
6066,This is a expensive hotel
6067,The postcode is CB11LY. Are you still interested in booking a room? If so, I'll need to know how many people will be staying and for how many days.
6068,If you need reservations in the future, please let me know. Thank you
6069,There are 833 trains that meet your needs. Would you like to narrow it down by departure station and/or day of travel?
6070,That narrows it down to 23 choices. What time were you wishing to arrive?
6071,The TR4679 departs at 13:19. Booking was successful for 8 people, the total fee is 132 GBP payable at the station. Reference number is : GVI45XUY.
6072,I have 5 results for european restaurants.  Do you have an area preference? I have results in the north, west and town centre.
6073,How about eraina? I can book you a table there if you like.
6074,I have booked your reservation for Tuesday at 21:00. The reference number is 98H2FX8V. The phone number is  01223368786 if you need to contact them.
6075,You're welcome! Please don't hesitate to contact us again if you need any additional help.
6076,restaurant alimentum offers modern european found south has moderate price range	01223413000	cb28pb	152 - 154 Hills Road
6077,Goodbye and have a nice day.
6078,The Cambridge Chop House is an good expensive restaurant in the centre of town. Would you like me to book it for you?
6079,Great your reference number is NKLSHT8G
6080,What day would you like me to book your train for?
6081,I have 6 trains leaving hourly at 9 minutes past the hour between 05:09 and 10:09. Would you like to book one of these?
6082,The number is TR1744.
6083,The train will depart at 10:09.
6084,You're welcome, have a great day.
6085,and what would you like to do ?
6086,Sure, it's located on Trumpington Street. The admission is free. Would you like their phone number?
6087,Their phone number is 01223332900. Will that be all?
6088,Let's find one for you. Can you tell me what day you would like to travel?
6089,TR8610 arrives leaves ely at 17:35 and arrives at 17:52. The cost is 4.40 pounds. Would you like me to book it for you?
6090,The booking was successful, the total fee is 17.6 GBP payable at the station .Reference number is : 1RYUOOUW.  What else can I do for you today?
6091,You're welcome! Have a great day!
6092,Certainly. From where will you be departing?
6093,Where will your destination be?
6094,train TR9332 leaves at 19:17 and it costs 23.60 pounds. i have booked you one ticket. is there anything else i can help you with?
6095,Okay, I've got you booked on the TR9332. Your reference is WG0QUAVB and the total fee of 47.2 GBP is payable at the station. Will that be all today?
6096,There are 33 locations available. Is there a specific area you wish to stay in?
6097,Do you have a price range in mind?
6098,Based on your criteria there are 6 guest houses available. I suggest the carolina bed and breakfast. Shall I make a reservation for you?
6099,It is a guesthouse.
6100,Your reference number is DMRUCDJ4.
6101,Perfect. Thank you for using the Cambridge TownInfo centre. Have a great day.
6102,It is located in market street.
6103,The Holy Trinity Church is in the centre of town and the entrance fee is free! Want more information?
6104,We have ten trains every two hours starting at 05:29, any time preference?
6105,TR0121 departs at 15.29 would you like me to book it
6106,Sure, I can help you with that.  There are plenty of attracts to the east.  Is there a specific type of attraction you are interested in?
6107,There is cambridge artworks. The entry is also free.
6108,What is your destination?
6109,At what time will you be traveling? There are 10 different trains on that day.
6110,I have the TR2402 which you will arrive at 14:07. How many tickets please?
6111,It will be 8.08 a ticket.
6112,Sure, how many tickets would you like?
6113,Booking was successful, the total fee is 24.24 GBP payable at the station .Reference number is : NLGC8ADU. Can I help you with anything else?
6114,Okay, I hope you have a wonderful time in cambridge. Bye!
6115,OK, and what day would you like to leave?
6116,There are no trains leaving at that time.
6117,Where are you leaving from?
6118,I have one leaving at 17:01. Would you like me to make a booking for you?
6119,I was able to book you on trainTR1765. The  Reference number is : MPP4HO3A.
6120,Any type of food you would like?
6121,I have the Golden Wok which serves chinese. I also have the Nirala that serves indian food. Which would you prefer?
6122,Your table is booked, ref #3I6EO7EF. Can I help you with anything else?
6123,You're welcome, have a great day!
6124,Sure. I'll need a little more information. Is there an area you are interested in?
6125,I have several options for you, most are located in the North area of town, is that acceptable?  I can book one for you if you would like.
6126,Ok.  I booked the Acorn Guest House for you.  The reference number is UWPC7AF0.  Would you like anything else?
6127,There are 13 attractions to choose from in west Cambridge. Would you prefer a college, a museum, or an entertainment attraction?
6128,I would recommend the Churchill College is located on the west side of Cambridge and the entrance fee is free.
6129,When would you like to arrive by?
6130,A black ford will be picking you up the contact number is 07254266042, anything else I can do for you today?
6131,Great.  Thanks, enjoy your stay!
6132,We'll find you something. Where are you departing from?
6133,I have train TR9114 that leaves at 15:17 and will get you into Cambridge by 16:08. Would that work for you?
6134,The travel time for the TR9114 is 51 minutes. Is there anything else I can help you with?
6135,i have 33 expensive restaurants in the centre of town. what type of food would you like?
6136,I would recommend the Cambridge chop house.  It serves British food.  Would you like me to try to make a reservation?
6137,Booking was successful. The table will be reserved for 15 minutes. Your reference number is : 4DH6BKJO. Can I help you with anything else?
6138,My pleasure! Enjoy your trip.
6139,Sure, are you looking for anything specific?
6140,Can I ask what type of food you are looking for?
6141,I have five places. The Peking is a nice place. Shall I book it?
6142,You are booked for sunday and your reference number is KLH0CDT4. May I help you with anything else today?
6143,There are many in our lovely city. The broughton house gallery, the cafe jello gallery and cambridge artworks.
6144,01223312112 and free admission!
6145,Thank you for using the Cambridge TownInfo centre. Have a great day.
6146,There are 69 results for restaurants in city centre. Could you be more specific on what type of food you're hungry for, or price range you'd like?
6147,There are 7 British restaurants in the centre. Do you have a preferred price range?
6148,I do not have access to restaurant ratings, however three of the restaurants serving British food are considered expensive. Would you like their information?
6149,The address for Fitzbillies is 51 Trumpington Street City Centre.
6150,there are approximately 11 museums in the centre of town, all with free entrance. My personal recommendation would be the Whipple Museum of the History of Science.
6151,It is located at free school lane and their phone number is 01223330906
6152,I was able to arrange your taxi service. Your vehicle will be a Black BMW, and the company's contact number is 07015861608. Anything else I can help with?
6153,We are happy to help. Thank you for using our service.
6154,Certainly! Kettle's yard is a museum located on the west side of town. Their address is castle street and their phone number is 01223748100. Is there anything else?
6155,They do not charge an entrance fee. Can I help with anything else?
6156,Sure. The postcode is cb30aq. Is there anything else I can help you with?
6157,Are you departing from Cambridge?
6158,OK, TR5216 leaves at 11:55 would you like more info or a booking?
6159,You are all set, the reference number is V0HLEDJW, can I help with anything else?
6160,Have a lovely day too.!
6161,The the cambridge belfry is a hotel in the west part of town in the cheap price range. Would you like me to book a room for you?
6162,The Cambridge Belfry is cheap and includes free parking and wifi. Would you like to book a room?
6163,Yes, the Cambridge Belfry is a cheap 4 star hotel that includes free parking.
6164,Yes, there is free internet provided. Would you like me to book a room?
6165,I would be happy to book a room. Please let me know your arrival day, how many nights you're staying, and the number of people who will be staying.
6166,It was a pleasure.
6167,Were you looking for a specific type of food?
6168,I'm sorry but I do not have any vegetarian restaurants in the Centre area. Would you like me to search another area for you?
6169,You would probably enjoy meze bar restaurant. Would you like me to make a reservation?
6170,I'm sorry booking was unsuccessful.  Could you try another time perhaps?
6171,Still not open then, shall I try another date or another place to eat?
6172,The meze bar restaurant is expensive and serves turkish food.  What time on Monday, and how many in your party?
6173,Sorry, your booking was unsuccessful. Would you like a different day or time slot?
6174,Good news, I was able to book Saturday at 15:15.  Your reference number is UYWXP4GD.
6175,Great! Enjoy your trip!
6176,Unfortunately there are no restaurants serving canapes in the east.
6177,Are you sure? I can find other options in other parts of town?
6178,There is the pizza hut fen ditton in the east serving italian food.
6179,Sorry, but no tables are available for that time slot. Would you like to change the time?
6180,Your table is booked. Your reference number is QW8JZWZK. Can I help you with anything else?
6181,Great. Thank you for contacting Cambridge Towninfo Centre.
6182,We have 10 trains traveling to Ely on Sunday. What time would you like to arrive?
6183,TR1159 will get you to Ely by 12:07 on Sunday. Should I book you a ticket?
6184,Booking was successful, the total fee is 28.16 GBP payable at the station .Reference number is : HDX8IX63.
6185,how about cafe jello gallery? it looks lovely
6186,Sure! It's in the West area of town, and the phone number is 01223312112. Can I help you with anything else?
6187,It was a pleasure to help. Have a good day. Goodbye.
6188,We have lots of those!  What day are you traveling?
6189,Where will you be traveling to?
6190,TR0254 departs at 17:21 and arrives by 18:10. Would you like a ticket?
6191,Booking was successful, the total fee is 51.2 GBP payable at the station .Reference number is : T665RI57.
6192,We have many fine attractions in town! If you don't care about type or area, I recommend the Funky Fun House in the east. It's funky and fun!
6193,How about the Riverboat Georgina in the north?
6194,It's a boat trip. The ticket price varies based on your destination. They can be reached at 01223902091. Would you like me to tell you what destinations are available?
6195,Is there anything else I can help you with today?
6196,You're very welcome! Have a great day!
6197,We have 44 attractions in the city center. Is there any particular type you'd prefer?
6198,I have 11 museums.  I could suggest the broughton house gallery it has a free entrance fee.
6199,The address is 98 King Street and Postcode is cb11ln. What else can I help you find today?
6200,carolina bed and breakfast is a 4 star guesthouse in the east part of town in the moderate price range with both free internet and parking.
6201,A room has been booked. Your reference number is YGO4SXPA.
6202,what time would you like to leave?
6203,i have booked 	a yellow ford with contact 07869666997
6204,You're very welcome.  Thank you for calling Cambridge TownInfo centre.
6205,Goodbye, have a great day.
6206,What can I help you with?
6207,What day would you like to travel? Where are you departing and arriving to?
6208,Where are you leaving from and where are you going to?
6209,I have a train departing Birmingham New Street on Saturday at 22:40 and arriving in Cambridge at 1:23. Tickets are 60.08 pounds, would you like to book this train?
6210,How many tickets will you be needing?
6211,Ok, the booking was successful, the total fee is 60.08 GBP payable at the station .Reference number is : UEEAKF0Q. Can I help with anything else?
6212,Is there a specific type of attraction you are looking for?
6213,Okay I recommend the Funky Fun House which is entertainment in the east.
6214,It is an entertainment attraction. Would you like their phone number and address?
6215,The post code is cb58hy. Is there anything else I can do for you?
6216,I'm glad I could help.  Have a nice day!
6217,I am happy to help.  There are several types of places to go in the South.  Parks, theatre, cinema, museum, nightclub.  What sounds good to you?
6218,How about a nightclub or cinema?  There's also a great museum.
6219,Sure, Cineworld Cinema will be great. What information do you need about this attraction?
6220,The address is cambridge leisure park, clifton way. It is a cinema. I do not know the entrance fee, unfortunately.
6221,That is a guesthouse found in the North. It is in the moderate price range and is rated four stars. Do you need their contact details?
6222,Excellent. You are all booked. Reference number is J0VGU1UX. Can I help with anything else?
6223,You are booked with a taxi going from cineworld cinema to kirkwood house w/yellow skoda .  Your contact number is 07191555645.  Would you need anything else?
6224,Please call again.  Goodbye.
6225,I have a vast array of restaurants.  What type of food would you like, how much do you want to spend and what area would you like?
6226,It is an expensive Chinese restaurant located at 10 Homerton Street City Centre. Is there anything else you need?
6227,There are 5 to choose from, from cheap to expensive. Do you have a price preference?
6228,I have one hotel in the moderate range, cityroomz. Would you like me to book it for you?
6229,Your reservation has been made. Reference number DTONYTIH. Is there anything else I can help you with?
6230,Will you be departing from your hotel?
6231,Okay your taxi is a white lexus and its contact number is 07753558780.
6232,Thank you and enjoy your visit.
6233,Sure. It's at 63 milton road. Would you like the phone number?
6234,Your reservation is all set. Your reference number is 4R3BMWNK.
6235,Thank you for calling. Goodbye.
6236,What is your destination?
6237,The TR7360 leaves at 08:24.
6238,I have booked TR7360 for 5 people, your reference number is 19JI7BWX.  50.5 GBP is payable at the station.  Can I help with anything else?
6239,Sure, what would you like to know?
6240,The rooms are available and I have you booked.  Your reference number is 1CJN25AW.  What else can I do for you?
6241,Ok, great. I hope you enjoy your stay. Goodbye.
6242,Sure.  When would you like to leave the burger kitchen?
6243,Alright, I have a yellow Tesla picking you up, the contact number for the taxi is 07013106336
6244,Glad to be of help! Goodbye.
6245,There are 7 great places to choose from. Are you looking for a guesthouse or hotel?
6246,I'd recommend the Autumn House. Would you like to make a booking?
6247,Great. I successfully booked your stay. Your reference number is 2OVWNFW1. Is there anything else I can help you with?
6248,The Lynne Strover Gallery is a wonderful museum in the West area of town, it is free to enter.  Would you like the phone number and address perhaps?
6249,It is a museum and it is free entry.
6250,As stated previously, it is on the west side of town. Is there anything else I can do for you?
6251,Have a great day!
6252,Where do you need to go?
6253,OK, what day are you traveling, and do you need to leave or arrive by 17:30?
6254,I have 10 routes that might work for you, leaving hourly from 05:01 to 14:01. I'd recommend TR6908 which arrives at 16:44. Would you like to book?
6255,Sure, the travel time is 163 minutes, and the price is 60.08 pounds. May I help with anything else?
6256,Okay glad I could help. Please call again.
6257,Yes I have one listing for that restaurant,would you like the phone number and address for this listing?
6258,OK, you have a table at La Raza on Thursday at 18:30 for three people. Your reference number is VH4P10X4.
6259,The Acorn Guest House is located in North Cambridge, has four stars, and offers free internet and parking. Would you like to make a reservation?
6260,The acorn guest house has a moderate price range
6261,Yes, they have free parking and free wifi! Would you like to book a room there?
