targets	response	precision	recall	f1
Yes, it was nice talking to you too. See you later!	[' goodbyes yes ']	[' farewell yes ']	0.7731758275064593	0.7731758275064593	0.7731758275064593
I actually haven't watched any movies in a while.	[' movies no ']	[' movies no ']	0.999999987089599	0.999999987089599	0.999999987089599
Not a big fan of sci-fi, sorry.	[' books no ', ' sci-fi no ']	[' movies yes ', ' sci-fi no ']	0.8402309233639333	0.7182126510340173	0.7744450795186446
No, I haven't really had the time or money for travel lately. Every time I have a vacation, I just stay at home.	[' travel no ']	[' travel no ']	0.9999999872250708	0.9999999872250708	0.9999999872250708
Not really. I don't really enjoy going to the movies.	[' movies no ', ' movie theater no ']	[' movie no ']	0.8818233264655682	0.8874147804621596	0.8846102179211314
Sorry, but I'm not really interested. I'm more of a meat person.	[' restaurant no ', ' food preference no ']	[' food yes ', ' vegetarian food no ']	0.6573466418562595	0.6890877441387215	0.6728430575830264
I really like Adele.	[' music yes ', ' singer yes ']	[' music yes ', ' singer yes ', ' Adele yes ']	0.9999999899517529	0.889819940814395	0.9416981135472778
Not really interested in space news. Can we change the topic?	[' news no ']	[' space news no ']	0.8354137337892824	0.8354137337892824	0.8354137337892824
Oh, I heard about that. My friends said it's good!	[' TV show yes ']	[' TV series yes ', ' TV series quality yes ']	0.8733805542829307	0.8290811755059906	0.85065451274343
Really? I'm not really a fan of snakes.	[' pets no ', ' snakes no ']	[' animals yes ', ' snakes no ']	0.8311229244242015	0.8219719482151542	0.8265221079592296
I guess so. What did you do this weekend?	[' weekend yes ']	[' weekend yes ', ' activity unknown ']	0.9999999947153619	0.548476160912255	0.7084076251615934
Yeah, I love Breaking Bad, it's one of my all-time favorites.	[' entertainment yes ', ' TV shows yes ', ' Breaking Bad yes ']	[' TV shows yes ', ' Breaking Bad yes ']	0.8587155677984404	0.9999999853409136	0.9239881312232975
I'm a Lakers fan. What about you?	[' sport yes ', ' basketball team yes ']	[' sports yes ', ' team yes ', ' Lakers yes ']	0.8174895544040879	0.705345152388618	0.7572880914195573
I'm watching this new show called "The Crown." It's pretty boring, to be honest.	[' TV shows yes ', ' The Crown no ']	[' TV show no ']	0.6062355458939787	0.8363146929990702	0.7029269148206573
Yes, I just finished watching Stranger Things. It was amazing.	[' TV series yes ', ' Stranger Things yes ']	[' TV shows yes ', ' Stranger Things yes ']	0.9217993495710785	0.9217993495710785	0.9217993495710785
Yeah, I love traveling. My favorite place so far has been Japan.	[' travel yes ', ' Japan yes ']	[' travel yes ', ' travel destination yes ', ' Japan yes ']	0.9999999841167271	0.9494183124793928	0.9740529254878775
It was pretty boring, I didn't do much.	[' weekend no ']	[' weekend no ']	0.9999999968275949	0.9999999968275949	0.9999999968275949
Yeah, I know. Different strokes for different folks.	[' general yes ']	[' music yes ', ' genre unknown ']	0.5058023270839547	0.32995817784793513	0.3993814333436777
No, I haven't. What's it called?	[' food yes ', ' restaurant yes ']	[' movie yes ', ' movie name yes ']	0.5621516637630382	0.5534842278360765	0.557784276908966
Not really, I find it too expensive and I prefer watching movies at home.	[' movies no ']	[' movie yes ', ' movie theater no ']	0.7781560587847955	0.7289948161836043	0.7527736505449382
No, I haven't. Friends is not really my cup of tea.	[' TV series no ', ' Friends no ']	[' TV show yes ', ' TV show genre yes ', ' Friends no ']	0.877604516150833	0.8112193910726072	0.8431072039534514
I like action-packed movies, and I am a big superhero fan.	[' movie yes ', ' superhero movies yes ']	[' movie yes ', ' movie genre yes ', ' superhero yes ']	0.9426581035125132	0.9156015026223949	0.9289328285302823
No, I haven't. What's the company?	[' tech industry yes ', ' startup unknown ']	[' job yes ', ' job company yes ']	0.38297285979770684	0.47836319489986084	0.42538593333839425
Yeah, I just finished watching The Boys. It's a really good show.	[' TV show yes ', ' TV show name yes ', ' The Boys yes ']	[' TV shows yes ', ' The Boys yes ']	0.9360042436129	0.9748352666891065	0.9550252038700047
Yeah, actually! I saw them a few years ago at a festival. It was an amazing show.	[' music yes ', ' live performance yes ']	[' music yes ', ' music concert yes ', ' Arcade Fire yes ']	0.7785674157098031	0.773213173064638	0.7758810572842079
No, not really. I haven't traveled since the pandemic started.	[' travel no ']	[' travel no ']	0.9999999872250708	0.9999999872250708	0.9999999872250708
I haven't been to a concert in ages, honestly.	[' music no ']	[' music no ', ' concerts no ']	0.9999999965634914	0.8594137572728098	0.9243921666668364
No, I haven't.	[' travel yes ', ' Japan no ']	[' restaurant yes ']	0.3367374096342026	0.4619537653543091	0.3895300691619982
Yeah, it takes a lot of effort to stick to a healthy diet.	[' food yes ', ' healthy diet yes ']	[' food no ', ' healthy diet no ']	0.8422570504943108	0.8422570504943108	0.8422570504943108
Hmm, I'm not really into EDM. I find it too repetitive and uninspired.	[' music no ', ' genre unknown ']	[' music yes ', ' music genre no ', ' EDM no ']	0.7613429629490615	0.7535491243032828	0.7574259946994706
Not really. Music is not my thing.	[' music no ']	[' music no ']	0.9999999965634914	0.9999999965634914	0.9999999965634914
Not really, I tend to cook at home most of the time.	[' food yes ', ' restaurant no ']	[' food no ']	0.7154888523399774	0.7685546195891173	0.7410729848979498
Yeah, take care.	[' farewell yes ']	[' social yes ']	0.4203459600681172	0.4203459600681172	0.4203459600681172
Yeah, I love books! What's your favorite book?	[' books yes ', ' favorite book unknown ']	[' book yes ', ' favorite book yes ']	0.81819200387901	0.81819200387901	0.81819200387901
The Lakers.	[' sports yes ', ' team yes ', ' Lakers yes ']	[' sports yes ', ' team yes ', ' Lakers yes ']	0.9999999854154155	0.9999999854154155	0.9999999854154155
Yeah, it's a bit pricey but the food is really good.	[' restaurant yes ', ' ambiance no ']	[' food yes ', ' restaurant yes ']	0.6968924519363231	0.8297103318838697	0.7575236645861566
No, not really interested in fitness right now.	[' fitness no ']	[' gym no ']	0.6587749077739168	0.6587749077739168	0.6587749077739168
No, I haven't been interested in Star Wars lately.	[' movie no ', ' Star Wars no ']	[' movie no ', ' Star Wars no ']	0.9999999888864965	0.9999999888864965	0.9999999888864965
I'm doing alright.	[' general yes ']	[' greeting yes ']	0.5028973561936894	0.5028973561936894	0.5028973561936894
Wow, you're so brave. I don't think I have the courage for that.	[' skydiving yes ']	[' TV yes ', ' TV genre yes ', ' horror no ']	0.3992304823748627	0.36059952165645476	0.3789329724050159
Well, I like reading and playing basketball.	[' hobby yes ', ' hobby types yes ', ' reading yes ']	[' interests yes ', ' sports yes ', ' basketball yes ']	0.535743204416665	0.5090339415844376	0.5220471677909467
Mostly science fiction and fantasy.	[' books yes ', ' book genres yes ', ' science fiction  fantasy yes ']	[' books yes ', ' genre yes ', ' science fiction yes ']	0.9058094115279101	0.9058094115279101	0.9058094115279101
Not really. I usually just go to see whoever's playing at the moment.	[' music yes ']	[' music no ']	0.755824990135444	0.755824990135444	0.755824990135444
Not great, spent most of it catching up on work.	[' weekend no ', ' work no ']	[' weekend no ']	0.7916914877805933	0.9999999968275949	0.8837363933134462
Not much, just hung out at home.	[' weekend activities no ', ' hang out at home no ']	[' weekend no ']	0.6964731875378298	0.8132729081615587	0.7503550117452652
Not really, just trying to save money. I don't really have much of a social life.	[' social life no ']	[' hobby no ']	0.5018176078106728	0.5018176078106728	0.5018176078106728
Same to you.	[' conversation yes ']	[' goodbye yes ']	0.5016263784772809	0.5016263784772809	0.5016263784772809
I prefer cooking at home.	[' food no ']	[' food yes ', ' restaurant no ']	0.7685546195891173	0.7154888523399774	0.7410729848979498
Same here. Have a great day!	[' farewell yes ']	[' general yes ']	0.4225604797726682	0.4225604797726682	0.4225604797726682
No, I've never tried that. It seems like it would be really difficult.	[' cooking yes ', ' making homemade pasta no ']	[' outdoor activities no ', ' rock climbing no ']	0.3576065466890539	0.386160408679296	0.37133537385361826
You too.	[' goodbyes yes ']	[' goodbye yes ']	0.8744540696336481	0.8744540696336481	0.8744540696336481
Sure, I enjoy comedies. Can you recommend something?	[' movie yes ', ' comedy yes ']	[' entertainment yes ', ' movies yes ']	0.7739502630539061	0.7645581337539487	0.7692255303469411
No, I haven't. How is it?	[' food yes ', ' Italian restaurant yes ']	[' food yes ', ' sushi place downtown unknown ']	0.7869558053001102	0.7023884554042851	0.7422711956398228
No, I'm not really into sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
No, I hadn't heard about that. What kind of food do they serve?	[' food yes ', ' new restaurant yes ']	[' food yes ', ' restaurant yes ']	0.9591491207945579	0.9591491207945579	0.9591491207945579
No, I'm not much of a cook.	[' hobbies no ', ' cooking no ']	[' cooking no ']	0.7554544313970495	0.9999999960595128	0.8606938654793238
No, I'm not really interested in that kind of game.	[' gaming yes ', ' Zelda no ']	[' video games no ', ' strategy game no ']	0.5074895555839087	0.5511923004401554	0.52843889597233
Hmm, I'm not a huge fan of Italian.	[' Food and Drink yes ', ' cuisine no ', ' Italian no ']	[' food yes ', ' Italian food no ']	0.7648939240349963	0.876099947563586	0.8167288596708306
No, but I would love to. I've heard so many great things about Yellowstone.	[' recreation yes ']	[' travel yes ', ' Yellowstone yes ']	0.6634910887042271	0.6047951533964311	0.6327849052519969
Nope, just the usual stuff.	[' daily life yes ', ' work no ']	[' work no ']	0.6800936958531542	0.9999999899962602	0.8095901969964668
No, not really. I'm not really a museum person.	[' culture yes ', ' museums no ']	[' museums no ']	0.67091206544707	0.9999999789337335	0.8030489139984388
Not really, I haven't had much time for leisure reading lately.	[' reading no ']	[' books yes ', ' reading no ']	0.9999999955689323	0.7551475850485554	0.8604946843692459
Nope, no pets. Not really interested in them.	[' pets no ']	[' pets no ']	0.999999977518144	0.999999977518144	0.999999977518144
It's going okay, nothing special.	[' work unknown ']	[' work yes ']	0.46615700512709357	0.46615700512709357	0.46615700512709357
Sure! Did you know that the Sun makes up 99.86% of the total mass of the Solar System?	[' astronomy yes ', ' fun fact yes ', ' solar system yes ']	[' space yes ', ' Sun facts yes ']	0.5314961747234123	0.5676365385453479	0.5489721945821483
Sorry, I find talking about the weather a bit pointless.	[' weather no ']	[' weather no ']	0.9999999863457758	0.9999999863457758	0.9999999863457758
No, not really. I have not been keeping up with any recently.	[' TV shows no ']	[' TV shows no ']	0.9999999937532956	0.9999999937532956	0.9999999937532956
Yeah, same here. Talk to you later.	[' farewell yes ']	[' goodbye yes ']	0.8481609994519425	0.8481609994519425	0.8481609994519425
Honestly, I'm not really a dog person.	[' animal yes ', ' dog no ']	[' pets yes ', ' dogs no ']	0.8205782185088162	0.8205782185088162	0.8205782185088162
I like reading, hiking and playing board games.	[' hobbies yes ']	[' hobbies yes ', ' outdoor activities yes ']	0.9999999890066695	0.7775578502661359	0.8748608056953944
Not really.	[' daily life yes ', ' interesting event no ']	[' reading no ']	0.44177130041496593	0.4585431923556351	0.45000102521951446
Actually, yes. I watched 'The Martian' last night. It was really cool.	[' movie yes ', ' The Martian yes ']	[' movie yes ', ' The Martian yes ']	0.999999986145609	0.999999986145609	0.999999986145609
No, not really. I've just been busy working.	[' travel yes ', ' recent travel no ']	[' books no ']	0.40541603553338	0.4933349697493681	0.445075235410383
I'm playing this new game called "Death Stranding". It's a bit weird but I like it.	[' video games yes ', ' Death Stranding yes ']	[' video games yes ', ' game name yes ', ' Death Stranding yes ']	0.9999999834512727	0.8783315890547193	0.9352252683988225
No problem. Hey, it was nice chatting with you but I have to go now. Talk to you later!	[' goodbye yes ']	[' goodbye yes ']	0.9999999948937661	0.9999999948937661	0.9999999948937661
No, I'm not really interested in sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
Well, I try to limit my unnecessary expenses, like eating out or buying new clothes.	[' finance unknown ', ' saving money yes ']	[' finance unknown ']	0.6174794323764026	0.9999999932517336	0.7635082319142246
Nope, not a big sports fan.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
You too.	[' farewell yes ']	[' goodbye yes ']	0.8481609994519425	0.8481609994519425	0.8481609994519425
No, I'm not into reading. Sorry.	[' book no ']	[' books no ']	0.8583480947508343	0.8583480947508343	0.8583480947508343
No, I haven't.	[' food yes ']	[' food yes ', ' restaurant unknown ']	0.9999999955522965	0.6431086076005201	0.782795006375305
Not great. My boss yelled at me for no reason.	[' work no ', ' boss no ']	[' work no ', ' boss no ']	0.9999999916783295	0.9999999916783295	0.9999999916783295
That sounds nice.	[' weekend yes ', ' dinner yes ']	[' travel yes ', ' beach yes ']	0.5419544915101209	0.5570422340218473	0.5493947955902084
Yeah, I went to Spain last year. It was amazing.	[' travel yes ', ' Spain yes ']	[' travel yes ', ' Spain yes ']	0.9999999852565288	0.9999999852565288	0.9999999852565288
Eh, it was okay. Kinda long though.	[' movie unknown ']	[' movie yes ', ' movie review yes ']	0.6175169485539125	0.5630572104025369	0.5890309690267906
I like lasagna a lot.	[' food yes ', ' Italian food yes ']	[' food yes ', ' dish yes ', ' lasagna yes ']	0.8916430021064468	0.7324093136554582	0.8042199538284028
Well, I like to play video games in my free time.	[' entertainment yes ', ' video games yes ']	[' hobbies yes ', ' video games yes ']	0.7939430622562618	0.7537442317121202	0.7733215951513001
No, I haven't.	[' coffee shop yes ', ' new coffee shop on the corner yes ']	[' movie yes ', ' new movies no ']	0.4448281920252685	0.4448281920252685	0.4448281920252685
It was terrible. I went to the beach, but it rained all day.	[' weather no ', ' weekend no ', ' beach no ']	[' weekend no ', ' beach no ']	0.8612313488365456	0.9999999908603914	0.9254425525689481
That sounds like fun. Who did you see?	[' music yes ', ' concert yes ']	[' music yes ', ' concert yes ', ' band yes ']	0.9999999862659643	0.9070894888499722	0.951281508526839
Nope, just been staying home mostly.	[' traveling no ', ' recent trip no ', ' staying home no ']	[' travel no ']	0.7161928836057153	0.832198370132154	0.769850060826841
Right now, I'm really into "Valorant." Have you played it?	[' hobby yes ', ' video games yes ', ' Valorant yes ']	[' entertainment yes ', ' video games yes ', ' Valorant yes ']	0.8581235618772123	0.8865366731114094	0.8720987529931271
Really? I'm not sure I want to hear about that. It's one of those things that makes me feel helpless.	[' news no ', ' environment no ']	[' climate change no ']	0.5870336913507423	0.6907758550692658	0.6346934897041194
Honestly, I don't watch much TV.	[' TV show no ']	[' TV show no ']	0.9999999976587015	0.9999999976587015	0.9999999976587015
Actually, no. I'm not really a beach person.	[' beach no ']	[' beach no ']	0.999999984893188	0.999999984893188	0.999999984893188
I typically prefer staying indoors. But I do enjoy the occasional hike.	[' lifestyle yes ', ' outdoor activity yes ', ' hike yes ']	[' outdoors yes ']	0.5719371255189066	0.6952117515317382	0.6275780502185379
Not really, I don't have time for that.	[' music no ']	[' movie no ']	0.6466971289656485	0.6466971289656485	0.6466971289656485
Not really. I prefer watching soccer.	[' sports yes ', ' basketball no ']	[' sports yes ', ' basketball no ']	0.9999999949249456	0.9999999949249456	0.9999999949249456
Yes, I love documentaries. Particularly ones about nature and animals.	[' TV/Documentaries yes ', ' nature and animals yes ']	[' TV shows yes ', ' documentaries yes ']	0.4981924055714616	0.5764216564436571	0.534459582836004
No, I haven't. I really don't like talking about politics or taxes.	[' politics no ', ' tax law no ']	[' politics no ', ' taxes no ']	0.8987683687972393	0.8987683687972393	0.8987683687972393
It was alright.	[' weekend yes ', ' weekend experience unknown ']	[' weekend unknown ']	0.6908720518063112	0.8493175619261805	0.7619448429094358
No, I missed that.	[' news no ']	[' TV show yes ', ' comedy no ']	0.43769203925997213	0.3944828032267923	0.41496563890675703
Really? Okay, well the book is called "The Lean Startup" by Eric Ries.	[' books yes ', ' business books unknown ']	[' reading yes ', ' book recommendation yes ']	0.523743094838033	0.6837880208252349	0.5931594632962648
Yeah, I love sports, especially football.	[' sports yes ', ' football yes ']	[' sports yes ', ' football yes ']	0.9999999922198928	0.9999999922198928	0.9999999922198928
Yes, I love it!	[' food yes ', ' Indian food yes ']	[' movies yes ', ' movie genre yes ', ' action yes ']	0.4966940131814566	0.48758853320287154	0.49209915633966833
I don't really follow any sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
Not particularly, I like a wide variety of music.	[' music yes ']	[' music yes ', ' favorite genre unknown ']	0.9999999818472232	0.7056658750546414	0.8274374015161479
Yeah, same to you. See you later.	[' goodbye yes ']	[' farewell yes ']	0.8481609994519425	0.8481609994519425	0.8481609994519425
I work in the finance industry.	[' work yes ', ' finance industry yes ']	[' work no ']	0.4696972851855009	0.6771393382669634	0.5546570494388859
Well, I like playing video games and watching TV. Nothing too exciting, really.	[' hobbies no ']	[' hobbies yes ']	0.8620035307698474	0.8620035307698474	0.8620035307698474
It was okay, just another typical day at work.	[' work no ']	[' work no ']	0.9999999899962602	0.9999999899962602	0.9999999899962602
Sorry, still not interested.	[' books no ']	[' food yes ', ' restaurant no ']	0.4510118329102031	0.39289299778313114	0.4199511239251258
Not really. I am not a big fan of sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
Yeah, but I don't think it's going to be enough to win the championship.	[' sports yes ', ' championship unknown ']	[' sports yes ', ' team prediction yes ']	0.6472168359515137	0.7438645628733472	0.692183317476676
No, I don't really go to concerts that often.	[' music yes ', ' concerts no ']	[' music yes ', ' concerts no ']	0.9999999903599059	0.9999999903599059	0.9999999903599059
Nice to talk to you too. See you later.	[' farewell yes ']	[' farewell yes ']	0.9999999944726996	0.9999999944726996	0.9999999944726996
No, I haven't.	[' food yes ', ' restaurant unknown ']	[' food yes ', ' restaurant yes ']	0.8265409701515724	0.8297103321332271	0.8281226187356155
You too, take care!	[' farewell yes ']	[' farewell yes ']	0.9999999944726996	0.9999999944726996	0.9999999944726996
I am watching this drama series called "The Crown."	[' TV yes ', ' TV series yes ', ' The Crown yes ']	[' TV yes ', ' drama series yes ', ' The Crown yes ']	0.9671083584587915	0.9051944187599424	0.9351276930896907
I don't really have that much free time for hobbies, unfortunately.	[' personal no ', ' hobbies no ']	[' hobbies no ']	0.7992161637005146	0.9999999966230095	0.8884048271974825
Sorry, I'm not really into eating out.	[' restaurant no ']	[' food no ']	0.6624230850908374	0.6624230850908374	0.6624230850908374
Not really, I think they've made it pretty accessible for newcomers. But I don't know, it might not be for everyone. By the way, sorry if I seem kind of down today. It's just been a tough week.	[' emotions yes ', ' tough week unknown ']	[' general yes ', ' week yes ']	0.46301748401375054	0.4480922331953161	0.4554326103682421
Which one are you talking about?	[' restaurant yes ', ' new restaurant unknown ']	[' movie yes ', ' TV show unknown ']	0.5240973306899206	0.5240973306899206	0.5240973306899206
Really? That's interesting.	[' television yes ', ' Breaking Bad pitching no ']	[' TV show yes ', ' Breaking Bad yes ']	0.7609135526655515	0.7609135526655515	0.7609135526655515
I'm not really into movies, to be honest.	[' movies no ']	[' movie no ']	0.8874147804621596	0.8874147804621596	0.8874147804621596
I might do that. So, you said you're into food. What's your favorite cuisine?	[' food yes ', ' cuisine unknown ']	[' food yes ', ' cuisine yes ']	0.8632025248278965	0.8632025248278965	0.8632025248278965
Sorry, I'm not that into food, and I do not have a favorite.	[' food no ']	[' food no ']	0.9999999776546105	0.9999999776546105	0.9999999776546105
I'm not really a foodie.	[' food no ']	[' food no ']	0.9999999776546105	0.9999999776546105	0.9999999776546105
Yeah, I enjoy those too. Do you have a favorite?	[' movies yes ', ' action movies unknown ']	[' hobbies yes ', ' painting unknown ']	0.5145050739842756	0.5145050739842756	0.5145050739842756
I like to play video games sometimes.	[' hobbies unknown ', ' video games yes ']	[' hobby yes ', ' video games yes ']	0.7849846542550353	0.7849846542550353	0.7849846542550353
Not really, I'm more of a homebody.	[' leisure yes ', ' outdoor activities no ']	[' sports no ']	0.49444644137538735	0.5631973170610208	0.5265873447306516
I did watch a thriller last week, but I can't remember the name. Probably wouldn't recommend it anyway.	[' movies no ']	[' movie yes ', ' thriller yes ', ' movie name no ']	0.7383211843927305	0.6065486041877036	0.6659792459288175
Actually, I went on a mountain hiking trip last week. It was amazing!	[' travel yes ', ' hiking yes ']	[' hiking yes ']	0.7612237410991247	0.9999999843939938	0.8644259309036165
That sounds kind of boring to be honest.	[' gardening no ']	[' book no ']	0.535244896612182	0.535244896612182	0.535244896612182
It's called Laguna Beach.	[' beach yes ', ' Laguna Beach yes ']	[' TV show yes ', ' Laguna Beach yes ']	0.9689498907848463	0.72805395408022	0.8314038903637214
Yeah, the spicy tuna roll is my favorite.	[' food yes ', ' sushi roll yes ', ' spicy tuna roll yes ']	[' food yes ', ' sushi roll yes ', ' spicy tuna roll yes ']	0.999999990653249	0.999999990653249	0.999999990653249
It's basically just analyzing data to try to make business decisions or understand trends better.	[' work no ']	[' work yes ', ' job description yes ']	0.6771393382669634	0.5581903347200301	0.6119380795984743
Sorry, I can't make it on Friday. I have plans already.	[' time no ']	[' food yes ', ' caf\\u00e9 yes ', ' Friday yes ']	0.38256777395108355	0.32842764801683055	0.3534364085158878
Oh, I know the feeling. I used to be like that too. Seemed like the longer I played, the less shy I became.	[' music yes ']	[' video games yes ']	0.5637202506023338	0.5637202506023338	0.5637202506023338
No, I'm not really into Star Wars.	[' movie no ']	[' movie yes ', ' Star Wars no ']	0.7785914150044275	0.6541392961409436	0.7109601772760505
I really like Radiohead.	[' music yes ']	[' music yes ', ' favorite band yes ', ' Radiohead yes ']	0.9999999818472232	0.7975407250558355	0.8873687338656393
Yeah, it's pretty intense. I'd recommend it.	[' TV show yes ']	[' TV shows yes ', ' Netflix yes ']	0.9496705393194724	0.8078283101741279	0.8730256036544799
That's understandable. I should probably do the same, but I can't resist a good burger. What about pizza? Do you like pizza?	[' restaurant yes ', ' pizza no ']	[' food yes ', ' pizza yes ']	0.7738247329200271	0.7424829365137477	0.7578299201770566
The culture and history were fascinating.	[' travel yes ', ' culture and history yes ']	[' travel yes ', ' Japan yes ']	0.7060531457286003	0.7264619849577886	0.7161121844289687
Not really, I might just stay at home and watch some TV.	[' weekend plans yes ', ' TV yes ']	[' weekend no ']	0.45776368431294095	0.6556064009616972	0.539106996914407
No, I'm allergic to dogs and cats.	[' pets no ']	[' pets no ']	0.999999977518144	0.999999977518144	0.999999977518144
Ugh, please don't even get me started on that. I'm so tired of hearing about COVID all the time.	[' news no ']	[' news no ']	0.9999999912586689	0.9999999912586689	0.9999999912586689
Sorry, I'm not really that into sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
I don't like sand getting everywhere, and the water is always so cold.	[' weekend yes ', ' beach preference no ']	[' beach no ']	0.5805232202236319	0.8434389406640115	0.6877091306851306
I like pretty much all types of music, except for country. I can't stand country music.	[' music yes ', ' music genre yes ', ' country no ']	[' music yes ', ' genre yes ', ' country no ']	0.9688818046016157	0.9688818046016157	0.9688818046016157
Yeah, see you.	[' farewell yes ']	[' farewell yes ']	0.9999999944726996	0.9999999944726996	0.9999999944726996
Nah, I like to go off the beaten path a bit more. But I did do a really cool hike in Patagonia a couple of years ago.	[' hiking yes ', ' famous trail no ']	[' outdoor activities yes ', ' hiking yes ', ' Patagonia yes ']	0.690618142641513	0.6913744204943605	0.6909960746362188
No, I haven't. I'm not really a hiking person, though.	[' outdoor activities no ', ' hiking no ']	[' outdoors yes ', ' hiking no ']	0.7555843251594296	0.7555843251594296	0.7555843251594295
I have, but I don't really like talking about it.	[' health no ']	[' environment no ', ' climate change no ']	0.6170831079231653	0.5727706578497376	0.5941017423154021
I love pizza! What other toppings do they have?	[' food yes ', ' pizza yes ']	[' food yes ', ' toppings yes ']	0.8418535000611729	0.8362506928239828	0.8390427431947073
Uh, that sounds super boring. Sorry, I'm not interested in this topic.	[' documentaries no ', ' history no ', ' buttons no ']	[' hobby no ', ' reading no ']	0.46127730497144553	0.5046824103297962	0.48200466006146364
Mostly first-person shooters and open-world games.	[' entertainment yes ', ' video game genres yes ']	[' entertainment yes ', ' video games yes ']	0.910527491974674	0.910527491974674	0.910527491974674
Yeah, I've watched a few. Anything in particular you want to talk about?	[' movies yes ', ' movie suggestion unknown ']	[' movie yes ', ' movie genre yes ', ' documentaries yes ']	0.760192459938799	0.803541713088038	0.7812662306323453
No, I haven't seen it yet.	[' movie yes ', ' thriller movie no ']	[' movie yes ', ' James Bond no ']	0.8513103811913074	0.6426580584414727	0.7324137005758355
Not really. I haven't watched a movie in a while.	[' movies no ']	[' movies no ']	0.999999987089599	0.999999987089599	0.999999987089599
Maybe I will. Say, have you been keeping up with the news about the pandemic?	[' health unknown ', ' pandemic unknown ']	[' news yes ', ' pandemic yes ']	0.5170944581488581	0.4724709319477538	0.49377656694876404
Not really. I don't watch a lot of movies.	[' movie no ']	[' movie no ']	0.9999999796277829	0.9999999796277829	0.9999999796277829
Yeah, I'll keep that in mind. So, how has your day been so far?	[' small talk unknown ']	[' work unknown ']	0.7281538277101162	0.7281538277101162	0.7281538277101162
Definitely. Let me tell you about this great hiking trail I went to last month.	[' activity yes ', ' hiking yes ', ' trail recommendation yes ']	[' hiking yes ', ' trail yes ']	0.7578618521438112	0.9021669496402526	0.8237422322582475
Yeah, that's a good point. Nice chatting with you.	[' goodbye yes ']	[' conversation yes ']	0.5016263784772809	0.5016263784772809	0.5016263784772809
No, I haven't been to any in a while.	[' music no ', ' concert no ']	[' music yes ', ' live music no ']	0.7756260857444718	0.8170456960764441	0.7957973040717776
Actually, I haven't been watching that much TV lately.	[' entertainment no ', ' TV shows no ']	[' TV shows no ']	0.7816595526838631	0.9999999937532956	0.8774510813406259
Mostly just hang out with friends or watch TV.	[' hobbies unknown ']	[' entertainment yes ']	0.2347229166247995	0.2347229166247995	0.2347229166247995
Ugh, don't even get me started. Work's been really stressful lately.	[' job no ', ' work stress no ']	[' work no ']	0.7791522762730646	0.7831824926315857	0.78116218625658
Hmm, I might give it a try then.	[' movie series yes ']	[' TV show yes ', ' Stranger Things yes ']	0.6097105940426479	0.5537002730781531	0.5803571755445932
Honestly, it's been pretty stressful. I've been working long hours and I don't really enjoy what I do.	[' job/career yes ', ' work stress no ']	[' work yes ', ' stressful work no ']	0.7976056368678599	0.7976056368678599	0.7976056368678599
Hopefully, we never have to experience it. Talking about fearing for disaster brings me down.	[' feeling no ']	[' climate change no ']	0.5194115877928372	0.5194115877928372	0.5194115877928372
No, I haven't.	[' coffee unknown ', ' new coffee place unknown ']	[' food yes ', ' new restaurant unknown ']	0.6749062052222128	0.5144533570221181	0.5838566804750653
That sounds good to me.	[' food yes ', ' restaurant invitation yes ']	[' food yes ']	0.7756322787442596	0.9999999955522965	0.8736406591863236
Yeah, I watched a hilarious comedy on Netflix.	[' movie yes ', ' Netflix yes ']	[' movie yes ', ' comedy yes ']	0.8411444943755888	0.8579900336222077	0.8494837590768826
I don't know. That is a little dark for me.	[' movie no ', ' crime thriller no ']	[' TV yes ', ' TV show genre no ']	0.5494639041640554	0.5389424004492089	0.5441522971985938
Yeah, I did. Honestly, I'm kind of sick of hearing about it.	[' royal family no ']	[' news no ']	0.41945159990967573	0.41945159990967573	0.41945159990967573
Not really, I'm not very good at it.	[' food no ', ' cooking no ']	[' cooking no ']	0.8508826557119378	0.9999999960595128	0.9194344671658997
I went to a concert last week. It was alright, nothing too special.	[' entertainment yes ', ' live music yes ', ' concert no ']	[' music yes ', ' concert unknown ']	0.7617681728566397	0.7775937945976585	0.7695996349902097
I don't really watch TV.	[' TV shows no ']	[' TV shows no ']	0.9999999937532956	0.9999999937532956	0.9999999937532956
Yeah, it's great. They have really good lattes and a nice atmosphere. Would you like to check it out sometime?	[' coffee yes ', ' cafe yes ', ' invitation yes ']	[' food and beverage yes ', ' cafe yes ']	0.6916847606077662	0.8180511513949706	0.7495794599824184
Yes, I just watched the new Tarantino movie and it was great.	[' movies and television yes ', ' Tarantino movie yes ']	[' movies yes ', ' Tarantino yes ']	0.8929132949718217	0.8018975484432882	0.844961530653774
Not really, just planning to watch some movies from my Netflix list.	[' entertainment yes ', ' movie yes ', ' Netflix yes ']	[' weekend no ']	0.2757448171308019	0.32343380535655375	0.29769151356478624
